tokens,ner_tags
Find the maximum fault detection.,Find O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Determine the average tool wear and power consumption.,Determine O the O average B-FUNC tool B-PARAM wear I-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the latest torque and temperature and rotation speed.,Identify O the O latest B-FUNC torque B-PARAM and O temperature B-PARAM and O rotation B-PARAM speed I-PARAM . O
Calculate the average power consumption.,Calculate O the O average B-FUNC power B-PARAM consumption I-PARAM . O
Identify the latest power consumption and rotation speed and summary.,Identify O the O latest B-FUNC power B-PARAM consumption I-PARAM and O rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Measure the minimum temperature.,Measure O the O minimum B-FUNC temperature B-PARAM . O
Measure the trend fault detection.,Measure O the O trend B-FUNC fault B-PARAM detection I-PARAM . O
Show the average power consumption and summary and tool wear.,Show O the O average B-FUNC power B-PARAM consumption I-PARAM and O summary B-PARAM and O tool B-PARAM wear I-PARAM . O
Find the maximum temperature and fault detection.,Find O the O maximum B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Show the maximum temperature and fault detection.,Show O the O maximum B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Show the trend summary and temperature.,Show O the O trend B-FUNC summary B-PARAM and O temperature B-PARAM . O
Calculate the average torque and system load and summary.,Calculate O the O average B-FUNC torque B-PARAM and O system B-PARAM load I-PARAM and O summary B-PARAM . O
Measure the latest summary and system load and power consumption.,Measure O the O latest B-FUNC summary B-PARAM and O system B-PARAM load I-PARAM and O power B-PARAM consumption I-PARAM . O
Measure the latest rotation speed and power consumption.,Measure O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O power B-PARAM consumption I-PARAM . O
Determine the trend torque and power consumption.,Determine O the O trend B-FUNC torque B-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the minimum air pressure.,Identify O the O minimum B-FUNC air B-PARAM pressure I-PARAM . O
Measure the trend summary and temperature and system load.,Measure O the O trend B-FUNC summary B-PARAM and O temperature B-PARAM and O system B-PARAM load I-PARAM . O
Measure the maximum tool wear.,Measure O the O maximum B-FUNC tool B-PARAM wear I-PARAM . O
Show the maximum fault detection.,Show O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Calculate the average air pressure and power consumption and summary.,Calculate O the O average B-FUNC air B-PARAM pressure I-PARAM and O power B-PARAM consumption I-PARAM and O summary B-PARAM . O
Measure the latest torque and summary.,Measure O the O latest B-FUNC torque B-PARAM and O summary B-PARAM . O
Find the latest tool wear.,Find O the O latest B-FUNC tool B-PARAM wear I-PARAM . O
Identify the maximum summary and rotation speed.,Identify O the O maximum B-FUNC summary B-PARAM and O rotation B-PARAM speed I-PARAM . O
Measure the minimum torque.,Measure O the O minimum B-FUNC torque B-PARAM . O
Identify the trend rotation speed.,Identify O the O trend B-FUNC rotation B-PARAM speed I-PARAM . O
Measure the trend system load.,Measure O the O trend B-FUNC system B-PARAM load I-PARAM . O
Find the minimum summary.,Find O the O minimum B-FUNC summary B-PARAM . O
Determine the trend tool wear and power consumption.,Determine O the O trend B-FUNC tool B-PARAM wear I-PARAM and O power B-PARAM consumption I-PARAM . O
Determine the maximum rotation speed.,Determine O the O maximum B-FUNC rotation B-PARAM speed I-PARAM . O
Determine the minimum system load.,Determine O the O minimum B-FUNC system B-PARAM load I-PARAM . O
Identify the trend torque and rotation speed.,Identify O the O trend B-FUNC torque B-PARAM and O rotation B-PARAM speed I-PARAM . O
Calculate the average rotation speed and fault detection.,Calculate O the O average B-FUNC rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM . O
Determine the average tool wear.,Determine O the O average B-FUNC tool B-PARAM wear I-PARAM . O
Find the minimum power consumption.,Find O the O minimum B-FUNC power B-PARAM consumption I-PARAM . O
Measure the latest rotation speed.,Measure O the O latest B-FUNC rotation B-PARAM speed I-PARAM . O
Measure the latest fault detection and rotation speed.,Measure O the O latest B-FUNC fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Identify the trend torque.,Identify O the O trend B-FUNC torque B-PARAM . O
Show the minimum temperature and system load and torque.,Show O the O minimum B-FUNC temperature B-PARAM and O system B-PARAM load I-PARAM and O torque B-PARAM . O
Find the minimum fault detection and torque.,Find O the O minimum B-FUNC fault B-PARAM detection I-PARAM and O torque B-PARAM . O
Determine the average system load and air pressure.,Determine O the O average B-FUNC system B-PARAM load I-PARAM and O air B-PARAM pressure I-PARAM . O
Measure the average tool wear.,Measure O the O average B-FUNC tool B-PARAM wear I-PARAM . O
Identify the average air pressure and fault detection and summary.,Identify O the O average B-FUNC air B-PARAM pressure I-PARAM and O fault B-PARAM detection I-PARAM and O summary B-PARAM . O
Calculate the maximum tool wear.,Calculate O the O maximum B-FUNC tool B-PARAM wear I-PARAM . O
Determine the latest rotation speed and torque.,Determine O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O torque B-PARAM . O
Calculate the maximum torque and rotation speed.,Calculate O the O maximum B-FUNC torque B-PARAM and O rotation B-PARAM speed I-PARAM . O
Calculate the minimum air pressure and rotation speed and temperature.,Calculate O the O minimum B-FUNC air B-PARAM pressure I-PARAM and O rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Calculate the trend torque.,Calculate O the O trend B-FUNC torque B-PARAM . O
Measure the maximum torque and air pressure.,Measure O the O maximum B-FUNC torque B-PARAM and O air B-PARAM pressure I-PARAM . O
Show the minimum power consumption and summary and temperature.,Show O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O summary B-PARAM and O temperature B-PARAM . O
Identify the trend fault detection and rotation speed.,Identify O the O trend B-FUNC fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Find the maximum air pressure.,Find O the O maximum B-FUNC air B-PARAM pressure I-PARAM . O
Measure the latest rotation speed and summary.,Measure O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Identify the average fault detection.,Identify O the O average B-FUNC fault B-PARAM detection I-PARAM . O
Measure the minimum rotation speed and temperature.,Measure O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Show the trend air pressure and power consumption and temperature.,Show O the O trend B-FUNC air B-PARAM pressure I-PARAM and O power B-PARAM consumption I-PARAM and O temperature B-PARAM . O
Show the trend air pressure.,Show O the O trend B-FUNC air B-PARAM pressure I-PARAM . O
Calculate the minimum power consumption and torque and tool wear.,Calculate O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Calculate the average system load and power consumption.,Calculate O the O average B-FUNC system B-PARAM load I-PARAM and O power B-PARAM consumption I-PARAM . O
Show the latest rotation speed.,Show O the O latest B-FUNC rotation B-PARAM speed I-PARAM . O
Calculate the latest summary and system load and rotation speed.,Calculate O the O latest B-FUNC summary B-PARAM and O system B-PARAM load I-PARAM and O rotation B-PARAM speed I-PARAM . O
Show the average torque and temperature and air pressure.,Show O the O average B-FUNC torque B-PARAM and O temperature B-PARAM and O air B-PARAM pressure I-PARAM . O
Find the minimum torque.,Find O the O minimum B-FUNC torque B-PARAM . O
Calculate the latest fault detection and torque.,Calculate O the O latest B-FUNC fault B-PARAM detection I-PARAM and O torque B-PARAM . O
Identify the latest fault detection and rotation speed and temperature.,Identify O the O latest B-FUNC fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Identify the trend fault detection and power consumption.,Identify O the O trend B-FUNC fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM . O
Calculate the trend system load.,Calculate O the O trend B-FUNC system B-PARAM load I-PARAM . O
Measure the maximum air pressure and torque.,Measure O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O torque B-PARAM . O
Calculate the trend fault detection and torque and power consumption.,Calculate O the O trend B-FUNC fault B-PARAM detection I-PARAM and O torque B-PARAM and O power B-PARAM consumption I-PARAM . O
Determine the minimum torque and fault detection and power consumption.,Determine O the O minimum B-FUNC torque B-PARAM and O fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM . O
Measure the average summary and fault detection.,Measure O the O average B-FUNC summary B-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the average system load and summary and tool wear.,Identify O the O average B-FUNC system B-PARAM load I-PARAM and O summary B-PARAM and O tool B-PARAM wear I-PARAM . O
Identify the average power consumption and air pressure.,Identify O the O average B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM . O
Identify the latest fault detection.,Identify O the O latest B-FUNC fault B-PARAM detection I-PARAM . O
Determine the maximum system load.,Determine O the O maximum B-FUNC system B-PARAM load I-PARAM . O
Show the average fault detection.,Show O the O average B-FUNC fault B-PARAM detection I-PARAM . O
Calculate the latest torque.,Calculate O the O latest B-FUNC torque B-PARAM . O
Measure the latest rotation speed and temperature and tool wear.,Measure O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O temperature B-PARAM and O tool B-PARAM wear I-PARAM . O
Show the maximum tool wear and summary.,Show O the O maximum B-FUNC tool B-PARAM wear I-PARAM and O summary B-PARAM . O
Measure the latest power consumption and fault detection.,Measure O the O latest B-FUNC power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM . O
Determine the trend power consumption and fault detection.,Determine O the O trend B-FUNC power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the average fault detection and temperature.,Identify O the O average B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM . O
Determine the minimum system load and torque and rotation speed.,Determine O the O minimum B-FUNC system B-PARAM load I-PARAM and O torque B-PARAM and O rotation B-PARAM speed I-PARAM . O
Measure the minimum torque and tool wear and summary.,Measure O the O minimum B-FUNC torque B-PARAM and O tool B-PARAM wear I-PARAM and O summary B-PARAM . O
Find the average system load.,Find O the O average B-FUNC system B-PARAM load I-PARAM . O
Calculate the minimum fault detection.,Calculate O the O minimum B-FUNC fault B-PARAM detection I-PARAM . O
Find the minimum air pressure and summary.,Find O the O minimum B-FUNC air B-PARAM pressure I-PARAM and O summary B-PARAM . O
Determine the average tool wear and summary.,Determine O the O average B-FUNC tool B-PARAM wear I-PARAM and O summary B-PARAM . O
Find the maximum temperature and tool wear.,Find O the O maximum B-FUNC temperature B-PARAM and O tool B-PARAM wear I-PARAM . O
Calculate the average tool wear and rotation speed.,Calculate O the O average B-FUNC tool B-PARAM wear I-PARAM and O rotation B-PARAM speed I-PARAM . O
Identify the average fault detection and power consumption.,Identify O the O average B-FUNC fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the average air pressure and temperature.,Identify O the O average B-FUNC air B-PARAM pressure I-PARAM and O temperature B-PARAM . O
Calculate the minimum summary.,Calculate O the O minimum B-FUNC summary B-PARAM . O
Measure the average summary and air pressure and system load.,Measure O the O average B-FUNC summary B-PARAM and O air B-PARAM pressure I-PARAM and O system B-PARAM load I-PARAM . O
Calculate the average fault detection and temperature and rotation speed.,Calculate O the O average B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM and O rotation B-PARAM speed I-PARAM . O
Calculate the trend torque.,Calculate O the O trend B-FUNC torque B-PARAM . O
Determine the maximum rotation speed and torque and tool wear.,Determine O the O maximum B-FUNC rotation B-PARAM speed I-PARAM and O torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Calculate the minimum system load.,Calculate O the O minimum B-FUNC system B-PARAM load I-PARAM . O
Determine the maximum rotation speed.,Determine O the O maximum B-FUNC rotation B-PARAM speed I-PARAM . O
